en_name,cn_name
"E.T. - The Extra-Terrestrial and the Cosmic Garden (Europe) (En,Fr,De,Es,It,Nl)",外星人与宇宙花园
E.T. - The Extra-Terrestrial and the Cosmic Garden (USA),外星人与宇宙花园
"ECW Hardcore Revolution (USA, Europe)",魔王摔跤(美）
ESPN International Track & Field (USA),夏季奥运（美）
ESPN National Hockey Night (USA),ESPN曲棍球联赛（美）
"Earthworm Jim - Menace 2 the Galaxy (USA, Europe) (GB Compatible)",蚯蚓战士2代（美）
Elemental Fighter (USA) (Proto),元素战斗机
"Elevator Action EX (Europe) (En,Fr,De,Es,It)",电梯大战EX（欧）
Elevator Action EX (Japan),电梯大战EX（欧）
Elie no Atelier GB (Japan) (SGB Enhanced) (GB Compatible),炼金术士–艾莉篇（日）
"Emperor's New Groove, The (Europe) (En,Fr,De,Es,It)",变身国王（欧）
"Emperor's New Groove, The (USA)",变身国王（欧）
Estpolis Denki - Yomigaeru Densetsu (Japan),四狂神战记–传说再现（日）
"European Super League (Europe) (En,Fr,De,Es,It)",欧洲足球联赛(欧）
"Evel Knievel (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible)",火箭机车（欧）
Evel Knievel (USA) (GB Compatible),火箭机车（欧）
"Extreme Ghostbusters (Europe) (En,Fr,De,Es,It,Pt)",极速灭鬼团（欧)
"Extreme Sports with the Berenstain Bears (USA, Europe) (En,Fr,De,Es,It)",贝贝熊狂热运动（美）
F-1 World Grand Prix (Europe) (Beta),世界F1赛车(美）
"F-1 World Grand Prix (Europe) (En,Fr,De,Es)",世界F1赛车(美）
"F-18 Thunder Strike (USA, Europe)",F18闪电特攻（美）
"F.A. Premier League Stars 2001, The (Europe)",联盟足球明星赛2001（欧）
"F1 Championship Season 2000 (Brazil) (En,Fr,De,Es,It)",F1冠军赛2000（欧）
"F1 Championship Season 2000 (Europe) (En,Fr,De,Es,It)",F1冠军赛2000（欧）
"F1 Racing Championship (Europe) (En,Fr,De,Es,It) (Beta) (2000-02)",F1大赛车（欧）
"F1 Racing Championship (Europe) (En,Fr,De,Es,It) (Beta) (February, 2000)",F1大赛车（欧）
"F1 Racing Championship (Europe) (En,Fr,De,Es,It)",F1大赛车（欧）
"F1 World Grand Prix II for Game Boy Color (Europe) (En,Fr,De,Es)",f1世界杯2欧
"F1 World Grand Prix II for Game Boy Color (Japan) (En,Ja)",F1世界杯2_日版
"F1 World Grand Prix II for Game Boy Color (USA) (En,Fr,De,Es)",f1世界杯2欧
FGB (USA) (Proto),外星侵略大战
"FIFA 2000 (USA, Europe) (SGB Enhanced) (GB Compatible)",FIFA足球2000（美）
Fairy Kitty no Kaiun Jiten - Yousei no Kuni no Uranai Shugyou (Japan) (Rev 1) (SGB Enhanced) (GB Compatible),凯蒂猫开运辞典日
Fairy Kitty no Kaiun Jiten - Yousei no Kuni no Uranai Shugyou (Japan) (SGB Enhanced) (GB Compatible),凯蒂猫开运辞典日
Ferret Monogatari (Japan),费列特物语（日）
"Fish Files, The (Europe) (En,Fr,De,Es,It)",捕鱼计划（欧）
"Fix & Foxi - Episode 1 - Lupo (Europe) (En,Fr,De)",鲁普大冒险欧
"Flintstones, The - Burgertime in Bedrock (Europe) (En,Fr,De,Es,It) (Beta)",摩登原始人–汉堡时间（欧）
"Flintstones, The - Burgertime in Bedrock (Europe) (En,Fr,De,Es,It)",摩登原始人–汉堡时间（欧）
"Flintstones, The - Burgertime in Bedrock (USA)",摩登原始人–汉堡时间（欧）
"Flipper & Lopaka (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",海底小飞龙（欧）
Floracy (Europe) (Proto) (10.10.2000),植物领域
Floracy (Europe) (Proto) (2000-10-10),植物领域
"Force 21 (USA) (En,Fr,De)",力量21（美）
Formula One 2000 (USA),一级方程式赛车2000（美）
"Fort Boyard (Europe) (En,Fr,De,Es,It,Nl,Pt)",堡垒探险（欧）
Freestyle Scooter (Europe),自由滑板车
"Frogger (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible)",青蛙过街1代（欧）
Frogger (USA) (GB Compatible),青蛙过街1代（欧）
Frogger (USA) (Rev 1) (GB Compatible),青蛙过街1代（欧）
Frogger (USA) (Rev 2) (GB Compatible),青蛙过街1代（欧）
Frogger 2 (USA) (Rev 1),青蛙过街2代（美）
Frogger 2 (USA),青蛙过街2代（美）
From TV Animation One Piece - Maboroshi no Grand Line Boukenki! (Japan) (SGB Enhanced) (GB Compatible),海贼王梦幻之伟大航线冒险记日
From TV Animation One Piece - Yume no Luffy Kaizokudan Tanjou! (Japan) (Rev 1) (SGB Enhanced) (GB Compatible),海贼王梦之路飞海贼团诞生日
From TV Animation One Piece - Yume no Luffy Kaizokudan Tanjou! (Japan) (SGB Enhanced) (GB Compatible),海贼王梦之路飞海贼团诞生日
Front Line - The Next Mission (Japan),前线战争–新的使命（日）
Front Row (Japan),第一列赛车（日）
Full Time Soccer & Hang Time Basketball (Europe) (Unl),足球大赛和空中灌篮
Full Time Soccer (Europe) (Unl),足球大赛
Fushigi no Dungeon - Fuurai no Shiren GB 2 - Sabaku no Majou (Japan),风来的西林2–沙漠之魔城（日）
GB Harobots (Japan),哈罗机器人（日）
GB Karan Koron Gakuen - Hanafuda Mahjong (Japan),华兰虎龙学园日
"GB Memory Multi Menu (Japan) (NP, SGB Enhanced) (GB Compatible)",任天堂系统选单_日版
"GB Memory Multi Menu (Japan) (SGB Enhanced, GB Compatible) (NP)",任天堂系统选单_日版
Gaiamaster Duel - Card Attackers (Japan),盖亚王卡片之战（日）
Gakkyuu Ou Yamazaki (Japan) (Rev 1) (GB Compatible),学级王山崎（日）
Galaga - Destination Earth (USA),太空小蜜蜂（美）
Gambler Densetsu Tetsuya - Shinjuku Tenun Hen (Japan) (Rev 1),胜负师传说–哲也苏醒传说（日）
Gambler Densetsu Tetsuya - Shinjuku Tenun Hen (Japan),胜负师传说–哲也苏醒传说（日）
"Game & Watch Gallery 2 (USA, Europe) (SGB Enhanced) (GB Compatible)",Game&Watch典藏合集2（美/欧）
"Game & Watch Gallery 3 (USA, Europe) (SGB Enhanced) (GB Compatible)",Game&Watch典藏合集3（美/欧）
Game Boy Gallery 3 (Australia) (SGB Enhanced) (GB Compatible),GB游戏集锦3（美）
Game Boy Gallery 3 (Japan) (SGB Enhanced) (GB Compatible),GB游戏集锦3（美）
Game Boy Gallery 4 (Australia) (SGB Enhanced) (GB Compatible),任天堂游戏集锦4
Game Boy Wars 2 (Japan) (SGB Enhanced) (GB Compatible),GB大战略2代（日）
Game Boy Wars 3 (Japan),GB大战略3代（日）
Game Conveni 21 (Japan) (GB Compatible),游戏21合1（日）
GameBoy Color (World) (Promo),gbc演示卡美
GameShark Online (USA) (Unl),游戏鲨鱼在线（美国）
"Games Frenzy (Europe) (En,Fr,De)",高伯智力游戏合集（欧）
Ganbare Goemon - Mononoke Douchuu Tobidase Nabebugyou! (Japan) (SGB Enhanced) (GB Compatible),大盗伍佑卫门2日
Ganbare Goemon - Seikuushi Dynamites Arawaru!! (Japan),大盗伍佑卫门3日
Ganbare Goemon - Tengutou no Gyakushuu (Japan) (GB Compatible),大盗五右卫门1代–天狗党的逆袭（日）
Ganbare! Nippon! Olympic 2000 (Japan),奥林匹克2000（日）
"Geheimnis der Happy Hippo-Insel, Das (Germany)",快乐河马德
Gekido (Europe) (Proto),美国拳皇
Gekisou Dangun Racer - Onsoku Buster Dangun Dan (Japan),激走赛车
Gem Gem Monster (Japan) (SGB Enhanced) (GB Compatible),宝石怪兽（日）
Gensou Maden Saiyuuki - Sabaku no Shijin (Japan),最游记日
Get Chuu Club - Minna no Konchuu Daizukan (Japan) (Rumble Version) (SGB Enhanced) (GB Compatible),昆虫俱乐部日
"Gex - Enter the Gecko (USA, Europe) (GB Compatible)",杰克龙1代（美）
"Gex 3 - Deep Cover Gecko (Europe) (En,Fr,De,Es,It)",杰克龙3代（欧）
Gex 3 - Deep Pocket Gecko (USA),杰克龙3代（美）
"Ghosts'n Goblins (USA, Europe) (GB Compatible)",魔界村（美）
Gift (Europe) (Sample),小恶魔（欧)
Gift (Europe),小恶魔（欧)
Gifty (Germany) (En),小恶魔（德）
Glocal Hexcite (Japan) (SGB Enhanced) (GB Compatible),六角方块（日）
"Gobs of Games (USA) (En,Fr,De)",高伯智力游戏合集（美）
"Godzilla - The Series (Europe) (En,Fr,De) (GB Compatible)",哥斯拉（欧）
"Godzilla - The Series (USA) (En,Fr,De) (GB Compatible)",哥斯拉（欧）
"Godzilla - The Series - Monster Wars (Europe) (En,Fr,De)",哥斯拉（美）
"Godzilla - The Series - Monster Wars (USA) (En,Fr,De)",哥斯拉（美）
"Gold and Glory - The Road to El Dorado (Europe) (En,Fr,De,Es,It,Nl)",艾利朵拉德冒险（欧）
Gold and Glory - The Road to El Dorado (USA),艾利朵拉德冒险（欧）
"Golden Goal (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible)",黄金守门员（欧）
"Golden Goal (Germany) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible)",黄金守门员（欧）
Golf Daisuki! (Japan) (SGB Enhanced) (GB Compatible),我爱高尔夫（日）
Golf Ou - The King of Golf (Japan) (SGB Enhanced) (GB Compatible),高尔夫球王日
Golf de Ohasuta (Japan) (GB Compatible),早安高尔夫（日）
Gonta no Okiraku Daibouken (Japan),狗狗大冒险（日）
Goraku Ou Tango! (Japan) (GB Compatible),娱乐单词（日）
"Grand Theft Auto (Europe) (En,Fr,De,Es,It) (GB Compatible)",GTA1代（欧）
Grand Theft Auto (USA) (GB Compatible),GTA1代（欧）
"Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It)",GTA2代（欧）
Grand Theft Auto 2 (USA),GTA2代（欧）
Grandia - Parallel Trippers (Japan),格兰蒂亚（日）
Granduel - Shinki Dungeon no Hihou (Japan) (Sample),卡片大决斗（日）(演示版）
Granduel - Shinki Dungeon no Hihou (Japan),卡片大决斗（日）(演示版）
"Great Battle Pocket, The (Japan) (SGB Enhanced) (GB Compatible)",卡片英雄大对决（日）
"Gremlins - Unleashed (Europe) (En,Fr,De,Es,It,Pt) (Beta)",小魔怪欧1
"Gremlins - Unleashed (Europe) (En,Fr,De,Es,It,Pt)",小魔怪-释放
Grinch (Japan),圣诞绿精灵（日）
"Grinch, The (Europe) (En,Fr,De)",圣诞绿精灵（欧）
"Grinch, The (USA)",圣诞绿精灵（欧）
Guruguru Garakutas (Japan) (SGB Enhanced) (GB Compatible),秘界历险（日）
Guruguru Town Hanamaru-kun (Japan),克鲁镇（日）
Gute Zeiten Schlechte Zeiten Quiz (Germany) (GB Compatible),好时光坏时光（德）
Gyouten Ningen Batseelor - Doctor Guy no Yabou (Japan),诺雅堡医生
"Halloween Racer (Europe) (En,Fr,De,Es,It,Pt)",万圣节赛车（欧）
Hamster Club (Japan) (GB Compatible),黄金鼠俱乐部1代（日）
Hamster Club - Awasete Chuu (Japan),黄金鼠方块（日）
Hamster Club - Oshiema Chuu (Japan),黄金鼠俱乐部
Hamster Club 2 (Japan) (GB Compatible),黄金鼠俱乐部2代（日）
Hamster Monogatari GB + Magi Ham no Mahou Shoujo (Japan),仓鼠物语GB-哈姆魔法少女
Hamster Paradise (Japan) (SGB Enhanced) (GB Compatible),天竺鼠乐园1代（日）
Hamster Paradise 2 (Japan) (Rev 1),天竺鼠乐园2代（日）
Hamster Paradise 2 (Japan),天竺鼠乐园2代（日）
Hamster Paradise 3 (Japan),天竺鼠乐园3代（日）
Hamster Paradise 4 (Japan),黄金鼠俱乐部4
"Hamtaro - Ham-Hams Unite! (Europe) (En,Fr,De,Es,It)",哈姆太郎–哈姆哈姆大联合（欧）
Hamtaro - Ham-Hams Unite! (USA),哈姆太郎–哈姆哈姆大联合（欧）
Hamunaptra - Ushinawareta Sabaku no Miyako (Japan),木乃伊/神鬼传奇（日）
Hana Yori Dango - Another Love Story (Japan),耽美传说（日）--|||
Hanasaka Tenshi Tenten-kun no Beat Breaker (Japan) (SGB Enhanced) (GB Compatible),动感节拍（日）
"Hands of Time (USA, Europe) (En,Fr,De,Es,It,Nl)",野战兵（美）
Hang Time Basketball (Europe) (Unl),空中灌篮
Harley-Davidson Motor Cycles - Race Across America (USA),哈雷摩托拉力赛（美）
"Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Da)",哈利波特与密室（美/欧）
"Harry Potter and the Sorcerer's Stone (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",哈利波特与魔法石（美/欧）
Harry Potter to Kenja no Ishi (Japan),哈利波特与魔法石（日）
Harvest Moon 2 GBC (Europe) (SGB Enhanced) (GB Compatible),牧场物语2代（欧）
Harvest Moon 2 GBC (Germany) (SGB Enhanced) (GB Compatible),牧场物语2代（欧）
Harvest Moon 2 GBC (USA) (SGB Enhanced) (GB Compatible),牧场物语2代（欧）
Harvest Moon 3 GBC (USA),牧场物语3代（美）
Harvest Moon GB (Europe) (SGB Enhanced) (GB Compatible),牧场物语1代（欧）
Harvest Moon GB (Germany) (SGB Enhanced) (GB Compatible),牧场物语1代（欧）
Harvest Moon GBC (USA) (SGB Enhanced) (GB Compatible),牧场物语1代_欧版
Hello Kitty no Beads Factory (Japan) (SGB Enhanced) (GB Compatible),凯蒂猫彩珠工房日
Hello Kitty no Happy House (Japan),凯蒂猫–欢乐屋（日）
Hello Kitty no Magical Museum (Japan) (SGB Enhanced) (GB Compatible),凯蒂猫–魔法书（日）
Hello Kitty no Sweet Adventure - Daniel-kun ni Aitai (Japan) (SGB Enhanced) (GB Compatible),凯蒂猫甜蜜冒险（日）
Hello Kitty to Dear Daniel no Dream Adventure (Japan),凯蒂猫和丹尼尔的梦冒险
Hello Kitty's Cube Frenzy (USA) (GB Compatible),凯蒂猫方块（美）
"Hercules - The Legendary Journeys (Europe) (En,Fr,De,Es,It,Nl)",大力神–传奇旅程（美）
Hero Hero-kun (Japan),英雄英雄日
"Heroes of Might and Magic (Europe) (En,Fr,De)",魔法门之英雄无敌1代（美）
"Heroes of Might and Magic (USA) (En,Fr,De)",魔法门之英雄无敌1代（美）
"Heroes of Might and Magic II (USA) (En,Fr,De)",魔法门之英雄无敌2代（美）
"Hexcite - The Shapes of Victory (USA, Europe) (SGB Enhanced) (GB Compatible)",六角方块（美）
Hiryuu no Ken - Retsuden GB (Japan),飞龙之拳烈传日
Hissatsu Pachinko Boy - CR Monster House (Japan),必杀柏青哥小子（日）
Hole in One Golf (USA) (Rumble Version) (SGB Enhanced) (GB Compatible),一杆进洞高尔夫（美）
"Hollywood Pinball (Europe) (En,Fr,De,It) (GB Compatible)",好莱坞弹珠台（日）
Hollywood Pinball (Japan) (GB Compatible),好莱坞弹珠台（日）
"Holy Magic Century (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible)",圣魔法世纪（欧）
Honkaku Hanafuda GB (Japan),本格花礼（日）
Honkaku Shougi - Shougi Ou (Japan) (SGB Enhanced) (GB Compatible),本格将棋（日）
Honkaku Taisen Shougi Ayumu (Japan) (GB Compatible),将棋–本格对战（日）
Honkaku Yonin Uchi Mahjong - Mahjong Ou (Japan) (SGB Enhanced) (GB Compatible),本格四人打麻将–麻将王（日）
"Hot Wheels - Stunt Track Driver (USA, Europe) (SGB Enhanced) (GB Compatible)",风火轮赛车（美）
Hoyle Card Games (USA),圣牌战（美）
Hoyle Casino (USA),圣赌场（美）
"Hugo - Black Diamond Fever (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",雨果大冒险1代（欧）
"Hugo - The Evil Mirror (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",雨果-邪恶的镜子
Hugo 2 1-2 (Germany) (GB Compatible),雨果大冒险2代（德）
Hunter x Hunter - Hunter no Keifu (Japan),HunterXHunter–猎人的系谱（日）
Hunter x Hunter - Kindan no Hihou (Japan),HunterXHunter–禁断的秘宝（日）
Hype - The Time Quest (Brazil),时间之谜欧
"Hype - The Time Quest (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)",时间之谜欧
Hyper Olympic - Winter 2000 (Japan),冬季奥运2000日
Hyper Olympic Series - Track & Field GB (Japan) (SGB Enhanced) (GB Compatible),超级奥运会系列–田径赛（日）
Ide Yousuke no Mahjong Kyoushitsu GB (Japan),井出洋介麻雀教室日
"Indiana Jones and the Infernal Machine (USA, Europe) (En,Fr,De)",印第安纳琼斯（美）
Infinity (USA) (Proto) (2001-03-22),无限
"Inspector Gadget - Operation Madkactus (Europe) (En,Fr,De,Es,It,Nl)",神探加杰特（欧）
Inspector Gadget - Operation Madkactus (USA),神探加杰特（欧）
International Karate 2000 (Europe),国际空手道_欧版
International Rally (USA) (SGB Enhanced) (GB Compatible),国际拉力
International Superstar Soccer 2000 (Europe),国际超级明星足球2000（欧）
International Superstar Soccer 2000 (USA),国际超级明星足球2000（欧）
International Superstar Soccer 99 (Europe) (SGB Enhanced) (GB Compatible),国际足球明星联赛99美
International Superstar Soccer 99 (USA) (SGB Enhanced) (GB Compatible),国际足球明星联赛99美
"International Track & Field (Europe) (En,Fr,De,It) (SGB Enhanced) (GB Compatible)",国际田径赛（欧）
International Track & Field (USA) (SGB Enhanced) (GB Compatible),国际田径赛（欧）
International Track & Field - Summer Games (Europe),国际田径赛–夏季赛（欧）
It's a World Rally (Japan) (SGB Enhanced) (GB Compatible),环球赛车（日）
Itsudemo Pachinko GB - CR Monster House (Japan),随时随地柏青哥（日）
J.League Excite Stage GB (Japan),J联盟足球（日）
J.League Excite Stage Tactics (Japan),J联盟足球经理（日）
Jack no Daibouken - Daimaou no Gyakushuu (Japan) (SGB Enhanced) (GB Compatible),杰克大冒险–大魔王的逆袭（日）
Jagainu-kun (Japan) (GB Compatible),奇异岛（日）
Jankyuusei - Cosplay Paradise (Japan),雀级生–Cosplay天国（日）
Janosch - Das grosse Panama-Spiel (Germany),巴拿马演说记（德）
Jay und die Spielzeugdiebe (Germany),小狮子杰克（德）
Jeff Gordon XS Racing (USA) (GB Compatible),杰夫乔登赛车（美）
"Jeremy McGrath Supercross 2000 (USA, Europe)",杰尔米迈戈瑞超级越野摩托赛2000（美）
Jet de Go! - Let's go by Airliner (Japan),民航机GO！（日）
"Jim Henson's Bear in the Big Blue House (Europe) (En,Fr,De,Es,It,Nl)",蓝屋里的熊
"Jim Henson's Bear in the Big Blue House (USA) (En,Fr,De,Es,It,Nl)",蓝屋里的熊
"Jim Henson's Muppets (Europe) (En,Fr,De,Es,It,Nl,Sv) (AP9P) (GB Compatible)",吉姆亨森的布偶
"Jim Henson's Muppets (Europe) (En,Fr,De,Es,It,Nl,Sv) (AX9P)",吉姆亨森的布偶
"Jim Henson's Muppets (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible)",吉姆亨森的布偶
"Jim Henson's Muppets (Europe) (En,Fr,De,Es,It,Nl,Sv)",吉姆亨森的布偶
Jim Henson's Muppets (USA),芝麻街历险记美
Jimmy White's Cueball (Europe),吉米撞球（欧）
Jinsei Game - Tomodachi Takusan Tsukurou yo! (Japan) (SGB Enhanced) (GB Compatible),人生剧场（日）
Jisedai Begoma Battle Beyblade (Japan),次世代陀螺战（日）
Jissen ni Yakudatsu Tsumego (Japan) (Rev 1),实战围棋
"John Romero's Daikatana (Europe) (En,Fr,It)",大刀_欧版
"John Romero's Daikatana (Europe) (Fr,De,Es)",大刀欧
Joryuu Janshi ni Chousen GB - Watashi-tachi ni Chousen Shitene! (Japan) (SGB Enhanced) (GB Compatible),挑战女流雀士日
JumpStart Dino Adventure - Field Trip (USA),跳跃之星–丁诺的冒险（美）
"Jungle Book, The - Mowgli's Wild Adventure (Europe) (En,Fr,De,Es,It)",森林小泰山（欧）
"Jungle Book, The - Mowgli's Wild Adventure (USA) (En,Fr,De,Es,It)",森林小泰山（欧）
Jurassic Boy 2 (World) (Rev 1) (Sachen) (No Copyright) (Unl),侏罗纪男孩2
Jurassic Boy 2 (World) (Rev 1) (Sachen) (Unl),侏罗纪男孩2
Jurassic Boy 2 (World) (Sachen) (Unl),侏罗纪男孩2
"Jurassic Boy II + Thunder Blast Man (World) (1B-002, 1B-003, Sachen) (Unl)",侏罗纪男孩2+光战士
Juukou Senki Bullet Battlers (Japan) (SGB Enhanced) (GB Compatible),统钢战记（日）
K.O. - The Pro Boxing (Japan),KO职业拳王（日）
Kaept'n Blaubaer - Die verrueckte Schatzsuche (Germany),布鲁熊智能湖（德）
Kaitei Densetsu!! Treasure World (Japan) (GB Compatible),怪谈传说（日）
Kakurenbo Battle - Monster Tactics (Japan),机械兵团战日
Kakutou Ryouri Densetsu Bistro Recipe - Gekitou Foodon Battle Hen (Japan) (SGB Enhanced) (GB Compatible),格斗料理传说激斗篇日
Kakutou Ryouri Densetsu Bistro Recipe - Kettou Bistgarm Hen (Japan) (SGB Enhanced) (GB Compatible),格斗料理传说–决斗篇（日）
Kanji Boy (Japan) (SGB Enhanced) (GB Compatible),汉字男孩1代（日）
Kanji Boy 2 (Japan) (SGB Enhanced) (GB Compatible),汉字男孩2代（日）
Kanji Boy 3 (Japan),汉字男孩3
Kanji de Puzzle (Japan) (GB Compatible),汉字猜谜/汉字通（日）
Kanzume Monsters Parfait (Japan) (SGB Enhanced) (GB Compatible),罐头怪兽日
"Karamuchou wa Oosawagi! - Okawari! (Japan) (NP, SGB Enhanced) (GB Compatible)",益智软糖大冒险日
"Karamuchou wa Oosawagi! - Okawari! (Japan) (SGB Enhanced, GB Compatible) (NP)",益智软糖大冒险日
Karamuchou wa Oosawagi! - Polinkies to Okashina Nakama-tachi (Japan) (SGB Enhanced) (GB Compatible),益智软糖大冒险日1
Karate Joe (Europe) (Unl),英雄救美
Kaseki Sousei Reborn II - Monster Digger (Japan) (SGB Enhanced) (GB Compatible),化石创世2代（日）
Katou Hifumi Kudan - Shougi Kyoushitsu (Japan) (SGB Enhanced) (GB Compatible),将棋教室日
Kawa no Nushi Tsuri 4 (Japan) (Rumble Version) (SGB Enhanced) (GB Compatible),钓鱼太郎4（日）
Kawaii Pet Shop Monogatari (Japan) (SGB Enhanced) (GB Compatible),可爱宠物店物语1代(日）
Kawaii Pet Shop Monogatari 2 (Japan) (GB Compatible),可爱宠物店物语2代(日）
Kawaii Pet Shop Monogatari 2 (Japan) (Rev 1) (GB Compatible),可爱宠物店物语2代(日）
"Keep the Balance (Europe) (En,Fr,De,Es,It)",保持平衡（欧）
Keibajou e Ikou! Wide (Japan) (GB Compatible),前往竞马场_日版
Keitai Denjuu Telefang - Power Version (Japan) (GB Compatible),携带电兽–力量版（日）
Keitai Denjuu Telefang - Speed Version (Japan) (GB Compatible),携带电兽–速度版（日）
Kelly Club (USA),凯莉俱乐部美
Ken Griffey Jr.'s Slugfest (USA),肯格瑞夫棒球（美）
Kettou Transformers Beast Wars - Beast Senshi Saikyou Ketteisen (Japan) (SGB Enhanced) (GB Compatible),机甲战士决定战_日版
Kidou Senkan Nadesico - Ruri Ruri Mahjong (Japan),机动战舰Nadesico–露莉露莉麻将（日）
Kikansha Thomas - Sodor-tou no Nakama-tachi (Japan),托马斯火车
Kindaichi Shounen no Jikenbo - 10 Nenme no Shoutaijou (Japan) (SGB Enhanced) (GB Compatible),金田一少年的事件簿–十年后的招待券（日）
Kinniku Banzuke GB - Chousensha wa Kimida! (Japan) (SGB Enhanced) (GB Compatible),筋番付肉日
Kinniku Banzuke GB 2 - Mezase! Muscle Champion (Japan) (SGB Enhanced) (GB Compatible),筋番付肉2代（日）
Kinniku Banzuke GB 3 - Shinseiki Survival Retsuden! (Japan),筋番付肉3代（日）
Kirby - Tilt 'n' Tumble (USA),星之卡比美
"Kirikou (Europe) (En,Fr,De,Es,It,Pt)",埃及冒险（欧）
Kisekae Series 2 - Oshare Nikki (Japan) (Rev 1),打扮日记（日）
Kisekae Series 2 - Oshare Nikki (Japan),打扮日记（日）
Kisekae Series 3 - Kisekae Hamster (Japan),少女日记日3
"Klax (USA, Europe)",翻转方块（美）
"Klustar (Europe) (En,Fr,De,Es,It) (GB Compatible)",旋转方块（欧）
Klustar (USA) (GB Compatible),旋转方块（欧）
"Knockout Kings (USA, Europe)",拳击王（美/欧）
"Koenig der Loewen, Der - Simbas grosses Abenteuer (Germany)",洛文之歌-辛巴的冒险
"Koguru Guruguru - Guruguru to Nakayoshi (Japan) (NP, SGB Enhanced) (GB Compatible)",咕噜咕噜到中岛
"Koguru Guruguru - Guruguru to Nakayoshi (Japan) (SGB Enhanced, GB Compatible) (NP)",咕噜咕噜到中岛
Konami GB Collection Vol.1 (Europe) (GB Compatible),KonamiGB游戏合集1（欧）
Konami GB Collection Vol.2 (Europe) (GB Compatible),KonamiGB游戏合集2（欧）
Konami GB Collection Vol.3 (Europe) (GB Compatible),KonamiGB游戏合集3（欧）
Konami GB Collection Vol.4 (Europe) (GB Compatible),KonamiGB游戏合集4（欧）
Konami Winter Games (Europe),Konami冬奥会（欧）
Konchuu Fighters (Japan),昆虫格斗
Konchuu Hakase 2 (Japan) (SGB Enhanced) (GB Compatible),昆虫博士2代（日）
Konchuu Hakase 3 (Japan),昆虫博士3代（日）
Korokoro Kirby (Japan),星之卡比（日）
Koto Battle - Tengai no Moribito (Japan),天外守护者日
Koushien Pocket (Japan) (SGB Enhanced) (GB Compatible),甲子园棒球（日）
"LEGO Alpha Team (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",乐高游戏世界（欧）
LEGO Alpha Team (USA),乐高游戏世界（欧）
"LEGO Island 2 - The Brickster's Revenge (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",乐高岛2代（欧）
"LEGO Island 2 - The Brickster's Revenge (USA) (En,Fr,Es)",乐高岛2代（欧）
"LEGO Racers (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",乐高大赛车（欧）
"LEGO Racers (USA) (En,Fr,Es)",乐高大赛车（欧）
"LEGO Stunt Rally (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",乐高方程式赛车（欧）
LEGO Stunt Rally (USA),乐高方程式赛车（欧）
LNF Stars 2001 (France),联盟足球明星赛2001（法）
"Land Before Time, The (Europe) (En,Fr,De,Es,It)",原始大陆（欧）
"Land Before Time, The (USA)",原始大陆（欧）
Las Vegas Cool Hand (USA) (GB Compatible),拉斯维加斯赌圣（美）
"Laura (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)",罗拉（欧)
Laura (USA),罗拉（欧)
"Le Mans 24 Hours (Europe) (En,Fr,De,Es,It)",雷蒙24小时极限赛车（欧）
"Legend of Zelda, The - Link's Awakening DX (France) (Rev 1) (SGB Enhanced) (GB Compatible)",塞尔达传说–梦见岛DX（法）
"Legend of Zelda, The - Link's Awakening DX (France) (SGB Enhanced) (GB Compatible)",塞尔达传说–梦见岛DX（法）
"Legend of Zelda, The - Link's Awakening DX (Germany) (Rev 1) (SGB Enhanced) (GB Compatible)",塞尔达传说–梦见岛DX（法）
"Legend of Zelda, The - Link's Awakening DX (Germany) (SGB Enhanced) (GB Compatible)",塞尔达传说–梦见岛DX（法）
"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (Rev 1) (SGB Enhanced) (GB Compatible)",塞尔达传说–梦见岛DX（法）
"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (Rev 2) (SGB Enhanced) (GB Compatible)",塞尔达传说–梦见岛DX（法）
"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (SGB Enhanced) (GB Compatible)",塞尔达传说–梦见岛DX（法）
"Legend of Zelda, The - Oracle of Ages (Europe) (En,Fr,De,Es,It)",塞尔达传说–时空之章（欧）
"Legend of Zelda, The - Oracle of Ages (USA, Australia)",塞尔达传说–时空之章（欧）
