en_name,cn_name
One Piece – Unlimited World Red (EU)(M5),海贼王 无尽世界R(欧)ACT(动作类)
"Amazing Spider-Man, The (EU)(M3)",超凡蜘蛛侠(欧)ACT(动作类)
Kirameki Waku Waku Sweets (JP),闪亮的心动甜品店(日)PAR(派对类)
Driver – Renegade 3D (JP),车神3D 叛逆者(日)RAC(竞速类)
Farming Simulator 14 (US)(M4),模拟农场14(美)PUZ(益智类)
Transformers – Rise of the Dark Spark (US)(M2),变形金刚 暗焰崛起 Action(动作射击类)
Transformers – Rise of the Dark Spark (EU)(M5),变形金刚 暗焰崛起 Action(动作射击类)
Pro Evolution Soccer 2011 3D (EU)(M2),实况足球2011 3D
Vitamin Z Revolution (JP),维他命Z 革命(日)AVG(文字类)
Jukugo – Sokuhiki Jiten (JP),熟语 速引辞典(日)ETC(其他类)
Bella Sara 2 – The Magic of Drasilmare (EU)(M11),贝拉萨拉2(欧)ACT(动作类)
Pokemon Art Academy (EU)(M5),口袋妖怪绘心教室(欧)PUZ(益智类)
Island Days (JP),日♂在小岛(日)SLG(策略类)
Yu-Gi-Oh! Zexal – World Duel Carnival (EU)(M5),游戏王ZEXAL 激突决斗嘉年华(欧)ACT(动作类)
How to Train Your Dragon 2 (EU)(M6),驯龙高手2(欧)ACT(动作类)
Phineas and Ferb – Quest for Cool Stuff (EU)(M5),哥与小佛 冷酷探索(欧)ACT(动作类)
One Piece – Unlimited World Red (US),海贼王:无尽世界R
Youkai Watch 2 – Ganso (JP),妖怪手表2 元祖(日)RPG(角色扮演)
Youkai Watch 2 – Honke (JP),妖怪手表2 本家(日)RPG(角色扮演)
Scooby-Doo! & Looney Tunes Cartoon Universe – Adventure (US)(M4),史酷比和兔八哥的卡通世界(美)
Chibi Devi! 2 – Mahou no Yume Ehon (JP),小恶魔2 魔法的梦幻绘本(美)
Nanami to Issho ni Manabo! English Joutatsu no Kotsu (JP),与奈奈美一起学习 学好英语的秘决(日)
Around the World with Hello Kitty and Friends (EU)(M5),凯蒂猫的世界旅行(欧)
Gundam Try Age SP (JP),高达三重世纪SP(日)CCS(卡片类)
Hamatora – Look at Smoking World (JP),滨虎 Look at Smoking World(日)AVG(文字类)
Hoppechan Minna de Odekake! Waku Waku Hoppeland!! (JP),脸蛋酱 大家一起出门去 兴奋的脸蛋乐园(日)PUZ(益智类)
Yoshi's New Island (JP),新耀西岛(日)ACT(动作类)
Riding Stables 3D (v01) (EU)(M8),小马厩 惠特克斯的米尔顿和朋友们(欧)SIM(模拟养成类)
Happiness Charge PreCure! Kawarun Collection (JP),Happiness Charge光之美少女 卡瓦伦合集
LEGO Ninjago – Nindroids (DE)(M7),乐高忍者 忍者机器人(欧)ACT(动作类)
LEGO Ninjago – Nindroids (US)(M4),乐高忍者 忍者机器人(美)ACT(动作类)
Thomas to Asonde Oboeru Kotoba to Kazu to ABC (JP),托马斯与边玩边记 语言与数学与ABC(日)PUZ(益智类)
Fate-Kaleid Liner – Prisma Illya (JP),魔法少女伊莉雅(日)ACT(动作类)
SoniPro (JP),索尼子PRO(日)SIM(模拟类)
Teenage Mutant Ninja Turtles (US)(M2),忍者神龟 (美)ACT(动作类)
Dragon Ball Heroes – Ultimate Mission 2 (JP),龙珠英雄谭 终极任务2(日)CCS(卡片类)
Me & My Pets 3D (EU)(M6),我和我的宠物3D(欧)SIM(模拟类)
Senran Kagura 2 – Shinku (JP),闪乱神乐2 真红(日)ACT(动作类)
Farming Simulator 14 Pocket Nouen 2 (JP),模拟农场14(日)PUZ(益智类)
Pro Evolution Soccer 2012 3D (EU)(M3),实况足球2012 3D(欧)SPG(体育类)
LEGO Ninjago – Nindroids (EU)(M7),乐高忍者 忍者机器人(欧)ACT(动作类)
Tetsudou Nippon! Rosen no Tabi – Kashima Rinkai Tetsudou Hen (JP),日本铁道路线 鹿岛临海铁道篇(日)SIM(模拟类)
Atlantic Quest (EU)(M6),亚特兰蒂斯探秘(欧)PUZ(益智类)
Teenage Mutant Ninja Turtles (EU)(M8),忍者神龟(欧)ACT(动作类)
Medarot 8 – Kabuto Ver. (JP),徽章机器人8 甲虫版(日)RPG(角色扮演)
Medarot 8 – Kuwagata Ver. (JP),徽章机器人8 锹形虫版(日)RPG(角色扮演)
Disney Frozen – Olaf's Quest (EU),迪斯尼 冰雪奇缘 奥拉夫的任务(欧)PUZ(益智类)
Professor Layton vs Phoenix Wright Ace Attorney (US)(M3),雷顿教授VS逆转裁判(美)AVG(文字解谜类)
Gaist Crusher God (JP),兽魂碎裂 神(日)ACT(动作类)
Boku wa Koukuu Kanseikan – Airport Hero 3D – Kankuu Sky Story (JP),我是航空管制官 机场英雄3D 关空空中物语(日)SIM(模仿类)
Dairantou Smash Bros. for Nintendo 3DS (JP),任天堂全明星大乱斗(日)FTG(格斗类)
"Phonics Fun With Biff, Chip & Kipper – Vol. 1 (EU)(M6)",奇帕的英语教室 轻松学发音1 奇帕篇(欧)PUZ(益智类)
"Phonics Fun With Biff, Chip & Kipper – Vol. 2 (EU)(M6)",奇帕的英语教室 轻松学发音 比夫篇(欧)PUZ(益智类)
"Phonics Fun With Biff, Chip & Kipper – Vol. 3 (EU)(M6)",奇帕的英语教室 轻松学发音3 查普篇(欧)PUZ(益智类)
Theatrhythm Final Fantasy – Curtain Call (US),最终幻想 节奏剧场 谢幕(美)Music(音乐类)
Outback Pet Rescue 3D (EU)(M5),内陆宠物救援3D(欧)SIM(模仿类)
Theatrhythm Final Fantasy – Curtain Call (EU),最终幻想 节奏剧场 谢幕(欧)Music(音乐类)
Cooking Mama 5 – Bon Appetit! (US),料理妈妈5(美)SIM(模仿类)
LEGO Batman 2 – DC Super Heroes (v01) (EU)(M7),乐高蝙蝠侠2 DC超级英雄(欧)ACT(动作类)
Pets Paradise Resort 3D (v01) (EU)(M6),娇蛮宠物 宠物度假村3D(欧)SIM(模拟养成类)
Biohazard – Revelations (KS),生化危机 启示录(韩)Action(动作射击类)
Fantasy Life (EU)(M5),幻想生活(欧)RPG(角色扮演)
FIFA 15 – Legacy Edition (EU)(M3),国际足球大联盟15(欧)SPG(体育类)
Tenkai Knights – Brave Battle (EU)(M5),天海骑士 勇气之战(欧)ACT(动作类)
Hello Kitty Happy Happy Family (EU)(M6),凯蒂猫的幸福家庭(欧)PAR(派对类)
My Foal 3D (v02) (EU)(M6),我的小马驹 3D(欧)SIM(模仿类)
FIFA 15 – Legacy Edition (EU)(M3),国际足球大联盟15(欧)SPG(体育类)
FIFA 15 – Legacy Edition (US)(M3),国际足球大联盟15 SPG(体育类)
Super Smash Bros. for Nintendo 3DS (EU)(M7),任天堂全明星大乱斗(欧8国语言)FTG(格斗类)
Haikyu!! Tsunage! Itadaki no Keshiki!! (JP),排球 联结 顶上景色(日)AVG(文字类)
Super Smash Bros. for Nintendo 3DS (US),任天堂全明星大乱斗
Kinki no Magna (JP),禁忌的玛格
Tenkai Knights – Brave Battle (JP),天海骑士 勇气之战(日)ACT(动作类
Disney Violetta – Rhythm & Music (EU)(M6),维奥莱塔 韵律与音乐(欧)Music(音乐类)
"Trash Pack, The (EU)",垃圾桶(欧)PUZ(益智类)
Nazotoki Battle TORE! Densetsu no Makyuu o Fukkatsu Saseyo! (JP),解谜战斗 TORE！ 复活传说的魔宫(日)AVG(冒险类)
Scribblenauts Unmasked – A DC Comics Adventure (EU),涂鸦小子 DC漫画大冒险(欧)ACT(动作类)
Tenkai Knights – Brave Battle (US)(M3),天海骑士 勇气之战(美)
Rayman and Rabbids Family Pack (EU)(M10),雷曼与疯狂兔子 家庭包(欧)
Monster Hunter 4G (JP),怪物猎人4G(日)ARPG(动作角色扮演)
Pac-Man and the Ghostly Adventures 2 (US),吃豆人的可怕冒险2(美)ACT(动作类)
Majin Bone – Jikan to Kuukan no Majin (JP),魔神之骨 时间与空间的魔神(日)CCS(卡片类)
Skylanders Trap Team (EU)(M10),小龙斯派罗 陷阱别动队(美)ACT(动作类)
2 in 1 – My Vet Practise 3D in the Country + My Baby Pet Hotel 3D (EU)(M6),二合一 我的兽医练习3D + 我的宠物宝宝酒店3D(欧)SIM(模仿类)
Monster Hunter 4G (CN),怪物猎人4G(日)ARPG(动作角色扮演)
Winx Club – Saving Alfea (EU)(M6),魔法俏佳人 拯救艾菲
Petz Beach (EU)(M5),宠物沙滩(欧)SIM(模拟养成类)
Petz Countryside (EU)(M5),宠物乡村(欧)SIM(模拟养成类)
Survivor – Heroes (EU)(M8),幸存者 英雄(欧)AVG(冒险类)
Youkai Watch 2 – Honke (v01) (JP),妖怪手表2：本家(Rev 1)(日)RPG(角色扮演)
Youkai Watch 2 – Ganso (v03) (JP),妖怪手表2：元祖(Rev 3)(日)RPG(角色扮演)
Youkai Watch 2 – Honke (v03) (JP),妖怪手表2：本家(Rev 3)(日)RPG(角色扮演)
Youkai Watch 2 – Honke (v02) (JP),妖怪手表2：本家(Rev 2)(日)RPG(角色扮演)
Youkai Watch 2 – Ganso (v02) (JP),妖怪手表2：元祖2(日)RPG(角色扮演)
Youkai Watch 2 – Ganso (v01) (JP),妖怪手表2：元祖1(日)RPG(角色扮演)
Kouekizaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai – Kanken Training (JP),汉检(日)PUZ(益智类)
Poptropica – Forgotten Islands (US),遗忘之岛(美)AVG(冒险类)
Skylanders Trap Team (US)(M4),小龙斯派罗 陷阱别动队(美)ACT(动作类)
Petz Beach (US)(M3),宠物沙滩(美)SIM(模拟类)
Duck Dynasty (US),鸭子王朝(美)PUZ(益智类)
Pac-Man and the Ghostly Adventures 2 (EU)(M5),吃豆人的可怕冒险2(欧)ACT(动作类)
Power Rangers – Super Megaforce (EU)(M5),恐龙战队 超级力量(欧)Action(动作射击类)
Petz Countryside (US)(M3),恐龙战队 超级力量(美)Action(动作射击类)
Disney Magical World (EU)(M5),迪斯尼梦幻城 我的快乐生活(欧)PUZ(益智类)
Pokemon Art Academy (US)(M3),口袋妖怪绘心教室(美)PUZ(益智类)
Tales of the World – Reve Unitia (JP),世界传说(日)RPG(角色扮演)
"Legend of Korra – A New Era Begins, The (US)",科拉传奇(美107)ACT(动作类)
Choco Ken no Chokotto Fushigi na Monogatari – Shokora Hime no Mahou to Recipe (JP),巧克力犬的不思议物语 巧克力公主和魔法的配方(日)PUZ(益智类)
Tetsudou Nippon! Rosen Tabi – Eizan Densha Hen (JP),日本铁道路线 叡山电车篇(日)SIM(模仿类)
Top Model 3D (EU)(M6),顶级模特3D(欧)SIM(模仿类)
Teenage Mutant Ninja Turtles – Danger of the Ooze (EU)(M7),忍者神龟 变种危机(欧)ACT(动作类)T
Big Hero 6 – Battle in the Bay (US),迪斯尼 超能陆战队 天空之战(美)ACT(动作类)
I Love My Horse (EU)(M11),我爱我的小马(欧)SIM(模仿类)
I Love My Little Girl (EU)(M11),我爱我的小妹妹(欧)SIM(模仿类)
I Love My Little Boy (EU)(M11),我爱我的小弟弟(欧)SIM(模仿类)
Power Rangers – Super Megaforce (US),恐龙战队 超级力量(美)Action(动作射击类)
Harvest Moon 3D – The Lost Valley (US),牧场物语 迷失山谷(美)SIM(模拟类)
Horse Vet 3D (EU)(M6),驯马兽医3D(欧)SIM(模仿类)
Ultimate NES Remix (EU)(M5),终极FC名作合集
Disney Planes – Fire & Rescue (US)(M4),飞行总动员 火线救援(美)RAC(竞速类)
LEGO Batman 3 – Beyond Gotham (US)(M4),乐高蝙蝠侠3(美)ACT(动作类)
Sonic Boom – Shattered Crystal (US),索尼克 音爆 冒险岛(美)ACT(动作类)
Riding Star 3D (EU)(M5),明星骑手3D(欧)SIM(模仿类)
Teenage Mutant Ninja Turtles – Danger of the Ooze (US),忍者神龟 变种危机(美)ACT(动作类)
LEGO Batman 3 – Jenseits von Gotham (DE)(M7),乐高蝙蝠侠3(欧)ACT(动作类)
Disney Planes – Fire & Rescue (EU)(M5),飞机总动员 火线救援(欧)RAC(竞速类)
Tetris Ultimate (EU)(M5),俄罗斯方块 终极版(欧)PUZ(益智类)
Tetris Ultimate (US)(M4),俄罗斯方块 终极版(欧)PUZ(益智类)
LEGO Batman 3 – Beyond Gotham (EU)(M7),乐高蝙蝠侠3(欧)ACT(动作类)LEGO Batman 3
Adventure Time – The Secret of the Nameless Kingdom (US),探险活宝 无名城堡的秘密(美)ACT(动作类)
Persona Q – Shadow of the Labyrinth (US),女神异闻录Q 迷宫之影RPG(角色扮演)
Hello Kitty and Sanrio Friends 3D Racing (US),凯蒂猫与三丽鸥伙伴 3D竞速(美)RAC(竞速类)
Winx Club – Saving Alfea (US)(M4),魔法俏佳人 拯救艾菲(美)PUZ(益智类)
One Piece – Super Grand Battle! X (JP),海贼王 超巨人战争X(日)ACT(动作类)
Safari Quest (EU)(M6),狩猎探险(欧)PUZ(益智类)
Inazuma Eleven 3 – Team Ogre Attacks! (EU)(M3),闪电十一人3 面向世界的挑战 The 王牙(欧)RPG(角色扮演)
Pokemon Alpha Sapphire (JP)(M7),口袋妖怪:阿尔法蓝宝石
Pokemon Omega Ruby (JP),口袋妖怪:欧米伽红宝石
Persona Q – Shadow of the Labyrinth (EU),女神异闻录Q 迷宫之影(欧)RPG(角色扮演)
Sonic Boom – Shattered Crystal (EU)(M5),索尼克 音爆 冒险岛(欧)ACT(动作类)
My Life on a Farm 3D (EU)(M4),我的农场生活 3D(欧)模拟类
Fantasy Life (US)(M7),幻想生活(美)RPG(角色扮演)
Pokemon Alpha Sapphire (US)(M7),口袋妖怪:阿尔法蓝宝石 美版
Pokemon Omega Ruby (US)(M7),口袋妖怪:欧米伽红宝石 美版
Penguins of Madagascar (US),马达加斯加的企鹅(美)ACT(动作类)
LEGO Le Hobbit (FR)(M7),乐高霍比特人
LEGO Marvel Super Heroes – L'Univers en Peril (FR)(M7),乐高Marvel 超级英雄(法)ACT(动作类)
Pokemon Alpha Sapphire (EU)(M7),口袋妖怪:阿尔法蓝宝石 欧版
Pokemon Omega Ruby (EU)(M7),袋妖怪:欧米伽红宝石 欧版
Disney Planes (EU),飞机总动员 火线救援(欧)RAC(竞速类)
Penguins of Madagascar (EU)(M5),马达加斯加的企鹅(欧)ACT(动作类)
Asterix – The Mansions of the Gods (EU)(M6),高卢英雄 大厦里的神(欧)ACT(动作类)
nan,Die drei Fragezeichen Kids – Jagd auf das Phantom (DE)
Hero Bank 2 (JP),英雄银行2(日)RPG(角色扮演)
Adventure Time – The Secret of the Nameless Kingdom (EU),探险活宝-无名王国的秘密
Shin Sekaiju no Meikyuu 2 – Fafnir no Kishi (JP),新 世界树迷宫2 法夫尼尔的骑士(日)RPG(角色扮演)
Inazuma Eleven 3 – Lightning Bolt (EU)(M3),闪电十一人3 – 闪电
Elminage Ibun – Ame no Mihashira Kai (JP),冬宫 异闻 天御柱命 怪
Anpanman to Touch de Waku Waku Training (JP),面包超人的快乐训练(日)PUZ(益智类)
DoraEigo – Nobita to Yousei no Fushigi Collection (JP),哆啦英语 大雄与妖精的不可思议收藏集(日)PUZ(益智类)
MahoCole – Mahou Idol Collection (JP),魔法偶像集合(日)PUZ(益智类)
Osawari Tantei Ozawa Rina – Nameko Rhythm (JP),触摸侦探 小泽里奈 滑子菇韵律(日)Music(音乐类)
Shingeki no Kyojin – Jinrui Saigo no Tsubasa CHAIN (JP),进击的巨人 人类最后之翼 连锁(日)ACT(动作类)
Fujiko F. Fujio Characters Daishuugou! SF Dotabata Party!! (JP),藤子F不二雄角色大集合 SF热闹聚会(日)PUZ(益智类)
Sengoku Musou Chronicle 3 (JP),战国无双 历代记3(日)ACT(动作类)
Aikatsu! 365-nichi no Idol Days (JP),偶像活动 365天的偶像时光(日)SIM(模仿类)
Derby Stallion Gold (JP),德比赛马 黄金版(日)SIM(模仿类)
WRC – FIA World Rally Championship (EU)(M5),FIA世界拉力锦标赛
Youkai Watch 2 – Shinuchi (JP),妖怪手表2 真打(日)RPG(角色扮演
Ultimate NES Remix (US)(M3),终极FC游戏合集
Crazy Construction (EU)(M3),疯狂建设
Gotouchi Tetsudou – Gotouchi Chara to Nihon Zenkoku no Tabi (JP),当地铁道与当地吉祥物的日本全国之旅(日)SIM(模仿类)
Cooking Mama – Watashi no Sweets Shop (JP),料理妈妈 我的甜品店(日)RPG(角色扮演)
Scribblenauts Unlimited (EU),涂鸦冒险家之无限
Final Fantasy Explorers (JP),最终幻想 探险者(日)ACT(动作类)
Sonic Toon – Island Adventure (JP),索尼克 音爆 冒险岛(日)ACT(动作类)
Big Hero 6 – Battle in the Bay (EU)(M6),迪斯尼 超能陆战队 天空之战(欧)ACT(动作类)
Pac-World 2 (JP),吃豆人世界2
Syunsoku Mezase! Zenkoku Saikyou Runner (JP),瞬足 以全国最强跑步者为目标(日)SPG(运动类)
12-Sai. Honto no Kimochi (JP),12岁的真实 纯真恋心(日)AVG(文字类)
Sumikko Gurashi – Koko ga Ochitsukundesu (JP),角落生物 躲在这里(日)PUZ(益智类)
Wan Nyan Pet Shop (JP),猫狗宠物商店(日)SIM(模拟养成类)
Wan Nyan Pet Shop (v02) (JP),猫狗宠物商店 第二版 (日)SIM(模拟养成类)
Mario Kart 7 (v02) (JP),马里奥赛车7(日)RAC(竞速类)
Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!! (JP),心跳 秘密的音乐活动(日)AVG(文字类)
Rilakkuma Nakayoshi Collection (JP),轻松熊 好伙伴合集(日)PUZ(益智类)
Boku wa Koukuu Kanseikan – Airport Hero 3D – Narita All Stars (JP),我是航空管制官 机场英雄3D 成田 全明星(日)SIM(模仿类)
"Legend of Zelda – Ocarina of Time 3D, The (v01) (EU)(M5)",塞尔达传说-时之笛 3D
Soroban – Anzan – Flash Anzan Kanzenban (JP),算盘闪光心算术 完全版(日)ETC(其他类)
Kenka Banchou 6 – Soul & Blood (JP),喧哗番长6-魂与血
Zelda no Densetsu Toki no Ocarina 3D (v01) (JP),塞尔达传说-时之笛 3D
LEGO Movie – The Videogame (JP),乐高大电影游戏版
Sega 3D Fukkoku Archives (JP),世嘉3D复刻档案集(日)PUZ(益智类)
Imagine Collection (EU)(M9),幻想收藏集(欧)PUZ(益智类)
"Legend of Legacy, The (JP)",遗产传奇(日)RPG(角色扮演)
LEGO Marvel Super Heroes – The Game (JP),乐高漫威超级英雄游戏版
Pilotwings Resort (v01) (JP),飞行俱乐部(日)SIM(模仿类)
Devil Survivor 2 – Break Record (JP),恶魔幸存者2 记录破坏(日)RPG(角色扮演)
SpongeBob HeroPants (US),海绵宝宝 英雄裤子(美)ACT(动作类)
Ace Combat 3D – Cross Rumble + (JP),皇牌空战3D:穿越音爆 +
Lost Heroes 2 (JP),遗忘的英雄2
Yowamushi Pedal – Ashita e no High Cadence (JP),飙速宅男 通向荣光的高回转
Big Hero 6 – Battle in the Bay (EU),迪斯尼 超能陆战队 天空之战(欧)ACT(动作类)
Lost Heroes 2 (Premium Edition) (JP),忘的英雄2 限定版
"Legend of Zelda – Majora's Mask 3D, The (EU)(M5)",塞尔达传说-姆祖拉的假面 3D
Monster Hunter 4 Ultimate (EU)(M5),怪物猎人4 终极
Ace Combat – Assault Horizon Legacy+ (EU)(M5),皇牌空战:突击地平线-遗产
SpongeBob HeroPants (EU)(M4),海绵宝宝 英雄裤子
Zelda no Densetsu – Majora no Kamen 3D (JP),塞尔达传说-姆祖拉的假面 3D
Nanatsu no Taizai – The Seven Deadly Sins – Unjust Sin (JP),七大罪 真实的冤罪(日)RPG(角色扮演)
Monster Hunter 4 Ultimate (US),怪物猎人4 终极
"Legend of Zelda – Majora's Mask 3D, The (US)(M3)",塞尔达传说-姆祖拉的假面 3D
DoraMoji – Nobita no Kanji Daisakusen (JP),哆啦文字 大雄的汉字大作战(日)ETC(益智类)
Flap Flap (EU)(M6),译名未知，像素风格的游戏
Sekaiju to Fushigi no Dungeon (JP),世界树不可思议的迷宫
LEGO City Undercover – The Chase Begins (JP),乐高都市伪装 追捕(日)ACT(动作类)
2 in 1 Horses 3D Vol.3 – My Riding Stables 3D – Jumping for the Team & My Western Horse 3D (EU)(M5),二合一 卷三 我的马厩3D和我的西方马3D(欧)SIM(模拟养成类)
Cooking Mama – Bon Appetit! (EU)(M5),料理妈妈5(欧)SIM(模拟养成类)
Gardening Mama – Forest Friends (EU)(M5),园艺妈妈 妈妈与森林的小伙伴们(欧)SIM(模拟养成类)
Marvel Disk Wars – Avengers – Ultimate Heroes (JP),复仇者联盟 超级英雄(日)ACT(动作类)
nan,Super Smash Bros. for Nintendo 3DS (v01) (US)(M3)
Kiniro no Corda 3 – Full Voice Special (JP),金色的琴弦3全语音特别版日版
Shin Tennis no Oujisama – Go to the top (JP),新网球王子 冲向顶点(日)AVG(文字类)
Doraemon – Nobita no Space Heroes (JP),哆啦A梦 大雄的宇宙英雄记(日)ETC(益智类)
Best Friends – My Horse 3D (EU)(M3),挚友 我的马3D(欧)SIM(模拟养成类)
Ansatsu Kyoushitsu – Koro-sensei Daihouimou!! (JP),暗杀教室-杀老师大包围网！！
Code Name – S.T.E.A.M. (US),代号 蒸汽(美)SLG(策略类)
2 in 1 Horses 3D Vol.2 – Rivals in the Saddle and Jumping for the Team 3D (EU)(M5),二合一 卷二 鞍手和为团队跳跃3D(欧)SIM(模拟养成类)
Mario vs Donkey Kong – Minna de Mini-Land (JP),马里奥vs大金刚 大家的迷你岛(日)ACT(动作类)
Fossil Fighters – Frontier (US),化石挖掘者 无限装备(美)RPG(角色扮演)
LEGO Ninjago – Shadow of Ronin (DE)(M7),乐高忍者
Navy Commander (EU)(M6),海军指挥官
LEGO Ninjago – Nindroids (FR)(M7),乐高忍者
LEGO Batman 3 – Au-dela de Gotham (FR)(M7),乐高蝙蝠侠3
nan,"Grande LEGO Aventure – Le Jeu Video, La (FR)(M6)"
Story of Seasons (US),牧场物语 连接新天地(美)SIM(模拟类)
Inazuma Eleven GO – Chrono Stones – Thunderflash (EU),闪电十一人GO2时空之石·雷鸣(欧)RPG(角色扮演)
Inazuma Eleven GO – Chrono Stones – Wildfire (EU),闪电十一人GO2时空之石·热风(欧)RPG(角色扮演)
LEGO Ninjago – Shadow of Ronin (US)(M4),乐高忍者 影子浪人(美)ACT(动作类)
Jet Dog (EU)(M6),Jet Dog(欧)ETC(益智类)
Theatrhythm Dragon Quest (JP),勇者斗恶龙 节奏剧场(日)Music(音乐类)
PriPara & Pretty Rhythm – PriPara de Tsukaeru Oshare Item 1450! (JP),美妙天堂&美妙旋律 可在美妙天堂使用的时尚道具1450!(日)Music(音乐类)
LEGO Ninjago – L'Ombre de Ronin (FR)(M7),乐高忍者 影子浪人
Kuroko no Basuke – Mirai e no Kizuna (JP),黑子的篮球 通向未来的羁绊(日)RPG(角色扮演)
Nashijiru Busha!! Funassyi vs Dragons (JP),船梨精VS虫龙(日)RPG(角色扮演)
Hello Kitty & Sanrio Friends 3D Racing (EU)(M6),凯蒂猫与三丽欧的朋友们-3D竞速
2 in 1 – Life with Horses 3D + My Baby Pet Hotel 3D (EU)(M6),2合1- 与小马在一起的日子+我的宠物宝宝酒店3D
Star Fox 64 3D (v03) (JP),星际火狐64 3D
Etrian Mystery Dungeon (US),世界树与不可思议的迷宫
My Pet School 3D (EU)(M5),我的宠物校园 3D
Terra Formars – Akaki Hoshi no Gekitou (JP),火星异种 红色惑星的激斗(日)ACT(动作类)
Tomodachi Life (v01) (EU)(M5),朋友聚会 新生活(美)PAR(派对类)
LEGO Batman 3 – The Game – Gotham Kara Uchuu e (JP),乐高蝙蝠侠3(日)ACT(动作类)
Rodea the Sky Soldier (JP),罗德亚 天翔神兵(日)ACT(动作类)
LEGO Ninjago – Shadow of Ronin (EU)(M7),乐高忍者 影子浪人
Jewel Link Double Pack – Safari Quest & Atlantic Quest (EU),宝石连锁双重包(欧)Sport(休闲类)
Bravely Second – End Layer (JP),勇气默示录E(日)RPG(角色扮演)
Pazuru (EU)(M4),忍之PAZURU(欧)SLG(策略类)
Puzzle & Dragons – Super Mario Bros. Edition (JP),智龙迷城 超级马里奥兄弟版(日)ETC(益智类)
Shin Megami Tensei – Devil Survivor 2 Record Breaker (US),恶魔幸存者2 记录破坏(日)RPG(角色扮演)
Girls Mode 3 – Kirakira Code (JP),女生风格3 靓丽搭配(日)SIM(模仿类)
Raishi (JP),雷子(日)SLG(策略类)
Buddy Fight – Yuujou no Jounetsu Fight! (JP),未来卡片 同伴之争 友情的爆热比赛(日)CCS(卡片类)
Super Smash Bros. for Nintendo 3DS (v01)(eShop) (EU)(M7),任天堂全明星大乱斗v01(欧)FTG(格斗类)
Puzzle & Dragons Z + Puzzle & Dragons – Super Mario Bros. Edition (EU)(M5),智龙迷城Z + 智龙迷城超级马里奥兄弟版
Super Mario 3D Land (v01) (EU)(M7),超级马里奥3D 大陆 Rev1(欧)ACT(动作类)
Boku wa Koukuu Kanseikan – Airport Hero 3D – Haneda All Stars (JP),我是航空管制官 机场英雄3D 羽田全明星(日)SIM(模拟类)
Tomodachi Life (v01) (US),朋友聚会 新生活 rev1
LEGO Legends of Chima – Laval's Journey (v01) (EU)(M7),乐高 赤马传奇 拉法鲁的旅程 Rev1(欧)ACT(动作类)
My Foal 3D (v01) (EU)(M6),我的小马驹 3D
Code Name – S.T.E.A.M. (EU)(M5),代号 蒸汽(欧)SLG(策略类)
Minarai Majo to MocoMoco Friends (JP),见习魔女与不可思议的伙伴们(日)RPG(角色扮演)
Nashi-jiru Action! Funassyi no Yukai na Ohanassyi (JP),梨汁动作！船梨精的愉快谈话(日)ACT(动作类)
Code Name – S.T.E.A.M. – Lincoln VS Aliens (JP),代号-蒸汽–林肯大战外星人
New Style Boutique (v01) (EU)(M5),任性时尚 GIRLS MODE 欲望宣言
LEGO Marvel Super Heroes – Universe in Peril (Spanish Audio) (US)(M4),乐高漫威超级英雄-危险的宇宙 (西班牙语音)
LEGO Marvel Super Heroes – Universo en Peligro (ES)(M7),乐高漫威超级英雄-危险的宇宙
nan,"LEGO Pelicula el Videojuego, La (ES)(M6)"
"Legend of Zelda – Ocarina of Time 3D, The (v01) (US)(M3)",塞尔达传说-时之笛 3D
nan,L'Era Glaciale 4 – Continenti alla Deriva – Giochi Polari (IT)
Nintendogs + Cats – French Bulldog & New Friends (v01) (EU)(M7),任天狗+猫-法国斗牛犬与新朋友
Nintendogs + Cats – Golden Retriever & New Friends (EU)(M7),任天狗+猫-金毛犬与新朋友
Nintendogs + Cats – Golden Retriever & New Friends (v02) (EU)(M7),任天狗+猫-金毛犬与新朋友
Super Mario 3D Land (v02) (EU)(M7),超级马里奥3D大陆
Angry Birds Trilogy (EU)(M5),愤怒的小鸟合集
Downtown Nekketsu Jidaigeki (JP),热血时代剧(日)ACT(动作类)
Fossil Fighters – Frontier (EU)(M5),化石挖掘者 无限装备(欧)RPG(角色扮演)
Pilotwings Resort (v01) (EU)(M5),飞行俱乐部(欧)SIM(模拟类)
Lord of Magna – Maiden Heaven (US),禁忌的玛古那(美)RPG(角色扮演)
Puzzle & Dragons Z + Puzzle & Dragons – Super Mario Bros Edition (US),智龙迷城 超级马里奥兄弟版(美)PUZ(益智类)
Nintendogs + Cats – Toy Poodle & New Friends (v02) (JP),任天狗+猫-玩具贵宾犬与新朋友
Tribe Cool Crew – The Game (JP),力四射(日)Music(音乐类)
Hatsune Miku – Project Mirai Deluxe (JP),初音未来 未来计划 豪华版(日)Music(音乐类)
Nintendogs + Cats – Toy Poodle & New Friends (v02) (EU)(M7),任天狗+猫-玩具贵宾犬与新朋友
Tetsudou Nippon! Rosen Tabi – Ohmi Tetsudou Hen (JP),日本铁道路线 近江铁道篇(日)SIM(模拟类)
Stella Glow (JP),星光幻歌(日)RPG(角色扮演)
Shin Atelier Rorona – Hajimari no Monogatari – The Alchemist of Arland (JP),阿兰德的炼金术士 新萝萝娜的工作室 起始物语(日)RPG(角色扮演)
